NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-04-11;2021-04-17;No;294.088;1.01877;288.6705;144.2577;11168;2481.7814;146779;45353;6.4553;1175;225;129;6785;4383;6984;4308;132162;42764;263314;37866
CATALUNYA;GLOBAL;2021-04-10;2021-04-16;No;320.542;1.10487;290.1172;144.1415;11159;2493.9880;147663;45414;6.3895;1178;217;131;6816;4343;6951;4277;132873;42853;265509;37836
CATALUNYA;GLOBAL;2021-04-10;2021-04-16;--;;;0.0000;0.0000;148;0.0000;377;100;7.9727;80;7;1;59;89;23;12;347;92;298;112
CATALUNYA;GLOBAL;2021-04-10;2021-04-16;Si;;;122.8223;50.8230;36;4575.4863;2638;603;1.4640;27;3;10;28;8;28;8;2012;447;1037;1226
CATALUNYA;GLOBAL;2021-04-09;2021-04-15;--;;;0.0000;0.0000;139;0.0000;389;102;8.6475;89;9;0;52;87;22;17;355;96;313;102
CATALUNYA;GLOBAL;2021-04-09;2021-04-15;Si;;;122.8223;55.0583;39;4677.1324;2698;615;1.6680;28;3;12;30;9;33;9;2058;460;1384;1180
CATALUNYA;GLOBAL;2021-04-09;2021-04-15;No;336.085;1.21942;275.6114;145.4332;11259;2549.4151;151320;46048;6.3574;1168;224;138;6881;4378;7099;4341;136491;43456;271975;28450
CATALUNYA;GLOBAL;2021-04-08;2021-04-14;No;368.117;1.34688;273.3121;148.8820;11526;2576.2697;152608;46839;6.4802;1178;228;145;7071;4455;7329;4424;137195;44173;272886;20372
CATALUNYA;GLOBAL;2021-04-08;2021-04-14;--;;;0.0000;0.0000;132;0.0000;362;102;8.8095;88;11;0;52;80;23;14;324;96;328;80
CATALUNYA;GLOBAL;2021-04-08;2021-04-14;Si;;;122.8223;62.1170;44;4855.0131;2798;641;1.7898;31;4;10;34;10;38;9;2141;485;1723;952
CATALUNYA;GLOBAL;2021-04-07;2021-04-13;--;;;0.0000;0.0000;138;0.0000;357;99;9.9515;86;11;0;56;82;27;14;319;93;478;103
CATALUNYA;GLOBAL;2021-04-07;2021-04-13;Si;;;129.8811;79.0580;56;5137.3634;2912;727;2.1755;32;5;9;41;15;46;15;2248;556;2127;911
CATALUNYA;GLOBAL;2021-04-07;2021-04-13;No;379.604;1.39928;271.2841;151.2329;11708;2532.6488;148916;47154;6.7588;1177;229;143;7208;4500;7582;4448;133519;44470;284401;16544
CATALUNYA;GLOBAL;2021-04-06;2021-04-12;--;;;0.0000;0.0000;146;0.0000;351;100;10.2757;85;10;1;57;89;24;17;303;96;601;105
CATALUNYA;GLOBAL;2021-04-06;2021-04-12;Si;;;135.5281;88.9403;63;5335.0086;2978;801;2.3702;38;5;10;45;18;50;18;2276;593;2289;840
CATALUNYA;GLOBAL;2021-04-06;2021-04-12;No;382.603;1.41594;270.2120;160.0036;12387;2467.5855;141371;49662;7.2357;1178;249;148;7408;4979;7634;4895;126263;46893;278363;15176
CATALUNYA;GLOBAL;2021-04-05;2021-04-11;No;370.926;1.38691;267.4478;142.1006;11001;2131.9356;121796;43252;7.4029;1162;239;146;6482;4519;6632;4440;108653;40911;274652;14744
CATALUNYA;GLOBAL;2021-04-05;2021-04-11;--;;;0.0000;0.0000;123;0.0000;318;88;9.4183;88;12;1;48;75;20;14;278;83;604;90
CATALUNYA;GLOBAL;2021-04-05;2021-04-11;Si;;;142.5868;80.4698;57;4581.1333;2645;600;2.4741;41;6;10;40;17;46;16;2041;465;2270;826
CATALUNYA;GLOBAL;2021-04-04;2021-04-10;--;;;0.0000;0.0000;132;0.0000;358;83;9.8485;78;15;1;55;77;25;14;318;78;614;90
CATALUNYA;GLOBAL;2021-04-04;2021-04-10;Si;;;136.9398;73.4110;52;4576.8980;2650;592;2.2791;43;4;10;38;14;43;14;2041;460;2269;821
CATALUNYA;GLOBAL;2021-04-04;2021-04-10;No;361.316;1.35248;267.1507;144.4127;11180;2149.5932;122711;43704;7.4993;1163;240;150;6555;4625;6744;4564;109426;41362;286126;14746
CATALUNYA;GLOBAL;2021-04-03;2021-04-09;No;328.639;1.22915;267.3703;145.9757;11301;2119.1865;119735;44326;7.7096;1185;248;145;6539;4762;6733;4734;106836;41900;296726;15091
CATALUNYA;GLOBAL;2021-04-03;2021-04-09;--;;;0.0000;0.0000;132;0.0000;368;95;9.7852;79;15;1;51;81;25;16;329;90;622;90
CATALUNYA;GLOBAL;2021-04-03;2021-04-09;Si;;;142.5868;71.9993;51;4454.0757;2573;582;2.2913;41;5;12;38;13;43;13;1988;456;2270;818
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;--;;;0.0000;0.0000;123;0.0000;339;84;9.3995;69;13;1;48;75;23;13;305;78;568;74
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;Si;;;141.1751;67.7640;48;4046.0795;2303;563;2.2829;41;5;12;36;12;39;12;1788;446;1727;478
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;No;281.998;1.06797;264.0506;130.1781;10078;1743.7132;95820;39173;8.1379;1156;222;145;5658;4420;5577;4352;84938;37072;248162;10372
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;--;;;0.0000;0.0000;123;0.0000;370;77;8.1928;63;14;1;49;74;23;11;343;72;537;76
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;Si;;;136.9398;60.7053;43;3882.3164;2210;540;2.1425;39;4;13;33;10;36;10;1720;427;1637;588
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;No;246.275;0.952483;258.5608;124.4300;9633;1626.2067;88399;37497;8.4264;1172;207;141;5343;4290;5385;4236;78689;35488;229762;13891
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;No;232.904;0.915962;254.2724;120.0511;9294;1539.9853;82493;36728;8.4654;1168;207;138;5072;4222;5014;4157;73573;34762;220849;20386
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;--;;;0.0000;0.0000;117;0.0000;370;83;6.6194;61;13;1;44;73;18;10;345;78;420;53
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;Si;;;127.0576;50.8230;36;3671.9654;2135;466;1.8859;37;3;13;28;8;29;9;1657;358;1775;833
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;--;;;0.0000;0.0000;104;0.0000;364;78;6.6351;64;13;0;45;59;21;7;348;74;322;55
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;Si;;;128.4693;46.5877;33;3420.6736;2036;387;1.9027;40;4;12;23;10;26;10;1585;307;2176;1060
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;No;224.877;0.922247;243.8354;110.2083;8532;1484.2740;81284;33624;8.1575;1137;190;130;4800;3732;4844;3699;72930;31796;236305;24855
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;No;242.74;0.949532;255.6416;125.3471;9704;1738.3656;95630;38949;8.0413;1166;192;136;5524;4180;5707;4156;85780;36875;244015;26306
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;--;;;0.0000;0.0000;119;0.0000;390;92;6.3319;52;12;0;53;66;22;7;371;87;358;64
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;Si;;;148.2338;62.1170;44;4166.0784;2353;598;2.0668;43;2;12;29;15;32;15;1828;446;2229;1112
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;--;;;0.0000;0.0000;111;0.0000;359;94;6.2937;56;12;0;48;63;19;8;339;90;348;64
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;Si;;;152.4691;63.5288;45;4153.3726;2332;610;2.1136;45;3;12;29;16;32;16;1815;456;2228;1112
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;No;246.886;0.979761;251.9860;122.7379;9502;1736.4022;96084;38343;7.8866;1140;190;140;5456;4046;5653;4018;86336;36290;235969;26305
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;--;;;0.0000;0.0000;110;0.0000;374;85;6.7285;51;13;0;52;58;23;6;350;81;366;64
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;Si;;;156.7044;70.5875;50;4247.9600;2396;613;2.2346;44;3;10;33;17;35;17;1870;457;2236;1124
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;No;259.197;1.04724;247.5038;121.3945;9398;1777.8918;99710;37929;7.6009;1114;175;136;5465;3933;5661;3877;89552;35933;235834;26266
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;No;294.842;1.15579;255.0991;133.8724;10364;2091.8023;118992;42949;7.2457;1122;190;126;6180;4184;6549;4162;107157;40669;262527;38650
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;--;;;0.0000;0.0000;116;0.0000;424;102;6.0976;49;15;1;58;58;25;5;395;97;523;94
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;Si;;;158.1161;73.4110;52;4591.0156;2596;656;2.0775;48;4;6;32;20;32;20;2021;482;2571;1588
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;--;;;0.0000;0.0000;123;0.0000;414;114;7.1869;50;14;1;59;64;27;8;381;106;677;121
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;Si;;;158.1161;76.2345;54;4695.4852;2647;679;2.0833;45;4;5;35;19;34;19;2050;494;2405;1902
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;No;302.999;1.20011;252.4769;134.1307;10384;2176.1766;123981;44492;6.8787;1064;194;115;6199;4185;6391;4176;111440;42179;245414;50838
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;No;304.13;1.22821;247.6201;134.2212;10391;2277.8209;130697;45645;6.5302;1027;180;105;6205;4186;6347;4154;117479;43327;197874;62998
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;--;;;0.0000;0.0000;125;0.0000;405;109;7.4627;48;13;2;56;69;26;9;368;101;938;190
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;Si;;;156.7044;76.2345;54;4646.0739;2604;687;2.1048;54;5;4;37;17;37;16;2017;501;1945;2157
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;--;;;0.0000;0.0000;124;0.0000;421;112;7.2314;52;12;3;54;70;26;9;381;103;882;213
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;Si;;;152.4691;81.8815;58;4855.0131;2687;752;2.1870;49;4;6;44;14;44;14;2081;571;1323;2161
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;No;301.891;1.2435;242.7762;133.6270;10345;2382.4879;137279;47166;6.2293;1019;171;110;6149;4196;6331;4149;123409;44829;140932;68337
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;No;295.68;1.24284;237.9064;130.2944;10087;2420.0895;139033;48323;5.9348;1029;168;107;6094;3993;6187;3954;124994;45880;118529;69145
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;--;;;0.0000;0.0000;120;0.0000;438;119;7.1571;55;12;3;50;70;24;12;393;110;839;221
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;Si;;;151.0574;86.1168;61;4838.0721;2706;721;2.2289;46;4;6;50;11;48;11;2103;544;1381;2242
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;No;289.75;1.23284;235.0259;129.2481;10006;2397.1875;137265;48318;5.9055;1007;167;107;6044;3962;6086;3903;123285;45862;113959;69144
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;--;;;0.0000;0.0000;118;0.0000;433;115;6.7210;49;9;3;48;70;22;11;385;106;839;221
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;Si;;;153.8809;88.9403;63;4802.7783;2694;708;2.3185;43;5;6;51;12;49;12;2099;532;1381;2242
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;--;;;0.0000;0.0000;122;0.0000;418;113;6.6806;47;8;4;47;75;21;11;375;104;814;223
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;Si;;;146.8221;86.1168;61;4764.6610;2669;706;2.2675;43;4;7;50;11;48;11;2074;528;1367;2235
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;No;279.992;1.21028;231.3446;126.1093;9763;2342.7163;133450;47916;5.8774;971;178;118;5877;3886;5894;3825;119911;45451;99170;69697
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;No;265.887;1.17685;225.9323;121.2266;9385;2313.7950;131677;47450;5.7012;958;178;110;5562;3823;5593;3727;118435;45040;69408;79748
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;--;;;0.0000;0.0000;129;0.0000;403;101;7.5724;41;7;3;47;82;22;12;356;93;663;316
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;Si;;;146.8221;84.7050;60;4781.6020;2695;692;2.3691;39;3;9;50;10;52;10;2098;519;1193;2486
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;--;;;0.0000;0.0000;113;0.0000;418;103;6.0738;43;8;3;41;72;17;11;367;94;453;427
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;Si;;;152.4691;81.8815;58;4797.1313;2687;711;2.3150;44;5;8;48;10;51;10;2098;537;926;2777
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;No;254.245;1.15476;220.1713;118.3461;9162;2284.8091;129750;47133;5.6139;940;173;110;5442;3720;5471;3604;116891;44760;38830;88702
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;No;244.078;1.14112;213.8936;113.3989;8779;2243.6295;126736;46959;5.5127;921;174;114;5243;3536;5292;3465;114283;44569;16257;94324
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;--;;;0.0000;0.0000;104;0.0000;421;105;6.1966;46;9;2;43;61;19;10;371;97;75;468
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;Si;;;148.2338;80.4698;57;4799.9548;2683;717;2.0960;37;4;9;48;9;46;9;2079;545;673;2988
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;No;235.981;1.13712;207.5255;109.1491;8450;2195.8622;123523;46474;5.4268;928;187;113;5064;3386;5111;3331;111468;44092;12332;96986
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;--;;;0.0000;0.0000;98;0.0000;412;107;5.6522;40;11;1;40;58;17;9;360;100;66;510
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;Si;;;141.1751;70.5875;50;4629.1329;2610;669;2.0182;37;4;9;40;10;39;12;2023;504;609;3223
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;--;;;0.0000;0.0000;91;0.0000;432;100;5.1282;37;11;2;37;54;18;6;376;92;605;553
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;Si;;;139.7633;64.9405;46;4828.1898;2720;700;1.8695;38;5;13;37;9;37;12;2102;519;622;3382
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;No;231.02;1.13836;202.9400;107.6120;8331;2180.1034;122202;46575;5.4227;863;186;104;4975;3356;5085;3294;110323;44195;16507;98214
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;No;229.729;1.1397;201.5707;105.7778;8189;2175.1820;121924;46472;5.3639;877;183;101;4891;3298;5022;3251;110130;44105;16659;98245
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;--;;;0.0000;0.0000;91;0.0000;437;105;4.8117;36;11;2;37;54;18;5;383;95;609;553
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;Si;;;151.0574;64.9405;46;4870.5423;2733;717;1.8932;42;4;13;38;8;39;11;2107;534;624;3406
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;--;;;0.0000;0.0000;91;0.0000;446;115;4.7131;37;11;2;37;54;17;6;384;104;630;553
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;Si;;;146.8221;60.7053;43;4873.3658;2733;719;1.8189;40;4;12;34;9;36;12;2099;540;661;3504
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;No;228.412;1.13607;201.0541;105.2353;8147;2181.6147;122568;46326;5.3403;894;177;101;4910;3237;5071;3182;110564;43979;18269;98164
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;No;222.716;1.11469;199.8011;104.7057;8106;2166.1013;120855;46838;5.3447;904;161;110;4900;3206;5006;3185;108777;44477;26240;88010
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;--;;;0.0000;0.0000;84;0.0000;441;129;4.4266;42;11;2;37;47;16;6;380;117;1076;613
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;Si;;;159.5279;62.1170;44;4949.6004;2775;731;1.7991;39;4;15;34;10;35;13;2113;555;647;3237
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;Si;;;159.5279;70.5875;50;4939.7182;2728;771;1.9578;40;3;17;36;14;36;16;2073;583;828;2633
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;No;215.551;1.09396;197.0369;101.8252;7883;2137.5029;118371;47108;5.2726;902;161;114;4685;3198;4791;3172;106344;44683;36598;69948
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;--;;;0.0000;0.0000;91;0.0000;425;119;3.7736;42;9;2;38;53;14;4;367;110;1541;831
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;--;;;0.0000;0.0000;98;0.0000;435;121;2.9046;42;8;2;32;66;10;4;373;109;1716;815
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;Si;;;163.7631;67.7640;48;5007.4822;2774;773;2.0030;42;4;18;33;15;36;18;2113;583;1133;2049
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;No;211.067;1.07339;196.6364;100.4947;7780;2132.1423;118255;46809;5.2323;914;180;126;4553;3227;4694;3188;106220;44420;54129;47142
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;No;206.591;1.05207;196.3652;98.3763;7616;2139.9571;118954;46715;5.0738;912;170;128;4415;3201;4514;3145;106598;44353;67784;37620
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;--;;;0.0000;0.0000;108;0.0000;457;122;3.2454;42;6;2;36;72;11;5;385;108;1821;855
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;Si;;;172.2336;70.5875;50;5263.0092;2966;762;1.7787;47;6;17;35;15;36;14;2244;567;1352;1772
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;--;;;0.0000;0.0000;108;0.0000;571;122;3.1353;44;6;1;38;70;14;5;496;110;1305;857
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;Si;;;180.7041;74.8228;53;5452.1839;3111;751;1.8998;49;5;16;35;18;39;16;2319;576;1329;1680
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;No;203.947;1.03466;197.1144;95.3279;7380;2154.3855;119699;47087;4.8462;941;166;141;4209;3171;4255;3104;107132;44718;71470;38913
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;No;201.987;1.02138;197.7602;95.7929;7416;2156.5168;119810;47141;4.8685;924;172;146;4217;3199;4275;3125;107229;44767;72428;39213
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;--;;;0.0000;0.0000;115;0.0000;691;121;3.6011;50;7;1;44;71;21;5;611;111;1304;858
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;Si;;;180.7041;86.1168;61;5474.7720;3132;746;2.0998;51;4;15;38;23;42;19;2332;573;1328;1656
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;No;197.956;0.99734;198.4836;95.8187;7418;2156.7622;119525;47445;4.8545;955;176;151;4197;3221;4226;3161;107106;45063;73579;40172
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;--;;;0.0000;0.0000;131;0.0000;1463;118;2.6369;50;7;0;58;73;34;5;1371;108;1292;891
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;Si;;;179.2924;86.1168;61;5493.1247;3128;763;2.0855;55;4;17;38;23;42;19;2338;587;1324;1598
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;--;;;0.0000;0.0000;154;0.0000;2808;113;1.9299;48;6;0;74;80;51;3;2694;104;897;820
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;Si;;;182.1159;97.4108;69;5621.5941;3217;765;2.3746;57;5;14;44;25;48;23;2406;584;1571;1420
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;No;195.202;0.976351;199.9303;95.0954;7362;2169.2401;120289;47647;4.8225;938;187;155;4159;3203;4220;3160;107808;45224;83478;35170
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;No;195.326;0.962115;203.0175;95.2116;7371;2211.8406;123018;48216;4.7440;963;190;167;4135;3236;4177;3223;110151;45837;100691;27035
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;--;;;0.0000;0.0000;168;0.0000;4186;107;1.8094;49;6;0;92;76;72;3;4046;99;526;516
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;Si;;;177.8806;88.9403;63;5826.2981;3419;708;2.1042;54;4;16;39;24;43;22;2552;537;1854;1313
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;--;;;0.0000;0.0000;176;0.0000;5417;116;1.6785;51;7;0;109;67;86;4;5254;108;428;416
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;Si;;;182.1159;95.9990;68;6313.3523;3706;766;2.0777;52;6;16;44;24;48;21;2734;587;2176;1128
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;No;198.041;0.956379;207.0734;96.1417;7443;2249.2484;124296;49834;4.7157;965;185;166;4146;3297;4177;3297;111130;47362;109597;22630
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;No;201.734;0.952932;211.6977;97.9888;7586;2294.3160;126420;51199;4.7524;964;179;167;4180;3406;4263;3432;113261;48657;112450;18147
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;--;;;0.0000;0.0000;193;0.0000;6603;119;1.6215;52;7;0;123;70;101;5;6425;112;408;304
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;Si;;;200.4687;101.6461;72;6614.0553;3876;809;2.1053;45;4;16;48;24;52;22;2893;622;2249;1231
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;Si;;;199.0569;105.8813;75;7270.5198;4318;832;1.9226;43;4;15;53;22;54;20;3216;633;2247;1167
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;No;208.162;0.952157;218.6213;101.7864;7880;2332.6539;128241;52346;4.9001;950;180;168;4267;3613;4374;3698;114915;49815;107481;13979
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;--;;;0.0000;0.0000;209;0.0000;7742;132;1.5914;51;7;0;136;73;114;8;7541;125;503;257
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;--;;;0.0000;0.0000;208;0.0000;7752;128;1.5639;50;9;1;134;74;112;8;7552;121;501;256
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;Si;;;191.9981;94.5873;67;7238.0495;4290;837;1.7480;38;4;19;50;17;50;17;3195;638;2248;1178
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;No;208.263;0.949816;219.2671;101.9673;7894;2329.9671;128016;52363;4.9094;980;182;168;4245;3649;4356;3723;114715;49848;106918;13665
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;No;210.794;0.951659;221.5018;102.6648;7948;2352.5462;129661;52466;4.9072;956;181;178;4248;3700;4392;3757;116119;49943;106541;11988
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;--;;;0.0000;0.0000;214;0.0000;8031;126;1.6476;51;10;2;142;72;123;8;7832;119;494;221
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;Si;;;203.2922;93.1755;66;7319.9311;4320;865;1.7322;33;5;19;50;16;51;16;3209;659;2236;1170
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;--;;;0.0000;0.0000;231;0.0000;8193;126;1.8861;56;10;2;159;72;141;12;7994;118;575;126
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;Si;;;213.1744;84.7050;60;7558.5170;4484;870;1.4558;32;4;18;48;12;48;10;3319;665;2427;1222
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;No;216.744;0.959879;225.8032;104.8348;8116;2393.1316;131942;53327;4.9062;993;182;186;4229;3887;4343;3952;118288;50784;114730;5661
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;No;223.556;0.959265;233.0496;107.8058;8346;2384.8001;130874;53750;5.0636;1000;180;186;4289;4057;4435;4110;117590;51163;123130;4395
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;--;;;0.0000;0.0000;255;0.0000;8194;140;2.1523;59;14;2;175;80;156;19;8001;130;681;68
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;Si;;;238.5859;88.9403;63;8056.8653;4819;888;1.4758;33;5;18;54;9;55;8;3584;685;2684;1400
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;Si;;;245.6447;86.1168;61;8421.0972;5099;866;1.3507;38;2;19;52;9;51;9;3781;661;2927;1430
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;No;228.956;0.958631;238.8365;110.9317;8588;2402.4060;131863;54124;5.1128;1006;166;187;4414;4174;4495;4216;118811;51566;134274;4076
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;--;;;0.0000;0.0000;277;0.0000;8159;133;2.4047;57;13;2;191;86;176;19;7984;125;797;81
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;--;;;0.0000;0.0000;298;0.0000;8155;129;2.5929;54;15;2;206;92;192;18;7978;121;753;82
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;Si;;;247.0564;98.8225;70;8865.7989;5409;871;1.5679;43;3;20;60;10;63;10;3987;669;3163;1412
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;No;234.942;0.952228;246.7288;113.7089;8803;2408.2575;131907;54533;5.2118;1005;172;183;4519;4284;4574;4337;119066;51913;143570;4478
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;No;239.267;0.952357;251.2369;116.8348;9045;2420.9808;132032;55393;5.2563;1051;170;179;4607;4438;4611;4437;119407;52728;150566;5155
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;--;;;0.0000;0.0000;311;0.0000;7859;139;2.7369;52;16;2;207;104;194;20;7690;129;746;153
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;Si;;;269.6445;93.1755;66;8798.0348;5304;928;1.5485;46;3;21;55;11;59;12;3886;699;3429;1708
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;--;;;0.0000;0.0000;312;0.0000;7855;140;2.7373;51;13;2;207;105;194;20;7688;130;745;153
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;Si;;;273.8797;97.4108;69;8888.3869;5373;923;1.6000;48;3;25;57;12;61;13;3930;695;3457;1704
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;No;239.877;0.952872;251.7406;117.2998;9081;2434.9958;132905;55605;5.2480;1029;174;187;4640;4441;4647;4441;120246;52926;150316;5153
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;No;246.721;0.972724;253.6394;118.8369;9200;2428.0593;132227;55746;5.3258;1013;168;181;4707;4493;4695;4513;119834;53059;149060;5518
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;--;;;0.0000;0.0000;306;0.0000;7672;142;2.7491;54;12;1;204;102;190;20;7506;133;748;158
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;Si;;;286.5855;110.1166;78;9047.9148;5519;890;1.6848;50;2;27;64;14;64;15;4018;671;3585;1896
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;--;;;0.0000;0.0000;294;0.0000;7619;145;2.6239;53;13;1;194;100;181;18;7449;135;819;186
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;Si;;;302.1148;128.4693;91;9126.9729;5587;878;1.9950;53;2;31;73;18;76;19;4098;664;3550;2008
